user_id	item_id	Timestamp	Rating	DatasetName
6107	7597	1361836800	5.0	beauty
4827	9531	1392249600	5.0	beauty
4827	25	1392249600	5.0	beauty
4827	4544	1392249600	5.0	beauty
4827	10751	1397779200	5.0	beauty
4827	11004	1397779200	5.0	beauty
4827	7220	1397779200	5.0	beauty
4827	8491	1397779200	4.0	beauty
4827	3702	1397779200	5.0	beauty
4827	6017	1400284800	5.0	beauty
4827	8862	1400284800	5.0	beauty
4827	1915	1400284800	5.0	beauty
2591	10751	1341964800	4.0	beauty
2591	9368	1341964800	5.0	beauty
2591	1528	1343260800	5.0	beauty
11210	7555	1327363200	5.0	beauty
11210	4194	1332201600	5.0	beauty
11210	2858	1334966400	5.0	beauty
11210	6568	1337385600	5.0	beauty
12047	3503	1395964800	4.0	beauty
12047	3886	1395964800	4.0	beauty
12047	6939	1398297600	5.0	beauty
12047	4648	1398297600	5.0	beauty
5327	7266	1358294400	5.0	beauty
5327	10371	1358467200	5.0	beauty
5327	8984	1358467200	4.0	beauty
5327	10861	1358899200	5.0	beauty
5327	3704	1359072000	5.0	beauty
5327	10134	1370563200	4.0	beauty
5327	10626	1370563200	5.0	beauty
5327	2533	1375747200	5.0	beauty
5327	5700	1378598400	4.0	beauty
5327	10497	1380758400	5.0	beauty
6482	7596	1297036800	5.0	beauty
6482	7263	1310169600	5.0	beauty
6482	1259	1385942400	4.0	beauty
432	1374	1319155200	4.0	beauty
432	7003	1319155200	4.0	beauty
432	9331	1319760000	4.0	beauty
2145	10939	1305936000	5.0	beauty
2145	4015	1324598400	4.0	beauty
2145	7151	1330646400	5.0	beauty
3628	8980	1313193600	5.0	beauty
3628	8680	1330732800	5.0	beauty
3628	5719	1346889600	5.0	beauty
3628	2792	1362787200	5.0	beauty
3628	1731	1365379200	5.0	beauty
629	5010	1366243200	5.0	beauty
629	5118	1375315200	5.0	beauty
629	5300	1377907200	4.0	beauty
629	3384	1387497600	5.0	beauty
629	2116	1393545600	4.0	beauty
629	1690	1398643200	5.0	beauty
3281	5468	1319068800	5.0	beauty
3281	9995	1329523200	5.0	beauty
3281	7493	1329523200	5.0	beauty
3281	5982	1331251200	5.0	beauty
6717	5875	1378252800	5.0	beauty
6717	6382	1378598400	5.0	beauty
6717	10031	1378598400	5.0	beauty
6717	10757	1378598400	5.0	beauty
6717	3782	1378598400	5.0	beauty
6717	10323	1378598400	5.0	beauty
6717	2133	1378598400	5.0	beauty
6717	614	1378598400	5.0	beauty
6717	8004	1378598400	5.0	beauty
6717	8645	1378598400	5.0	beauty
6717	2698	1379376000	5.0	beauty
6717	1785	1379376000	5.0	beauty
6717	7878	1379376000	5.0	beauty
6717	7457	1381276800	5.0	beauty
6717	1081	1381276800	5.0	beauty
6717	1045	1381276800	5.0	beauty
6717	10606	1384214400	5.0	beauty
6717	223	1384560000	5.0	beauty
6717	10038	1384560000	5.0	beauty
6717	6903	1384560000	5.0	beauty
6717	7188	1384560000	5.0	beauty
6717	728	1384560000	5.0	beauty
6717	4257	1384646400	5.0	beauty
6717	7352	1384646400	4.0	beauty
6717	3922	1384646400	5.0	beauty
6717	4958	1384646400	5.0	beauty
6717	985	1384646400	4.0	beauty
6717	10138	1384646400	4.0	beauty
6717	7818	1384646400	5.0	beauty
6717	7006	1384646400	5.0	beauty
6717	3650	1384646400	4.0	beauty
6717	806	1384646400	5.0	beauty
6717	8549	1384646400	5.0	beauty
6717	8585	1384646400	5.0	beauty
6717	6254	1384819200	5.0	beauty
6717	6617	1385078400	5.0	beauty
6717	2764	1385078400	5.0	beauty
6717	9893	1385078400	5.0	beauty
6717	4895	1385078400	4.0	beauty
6717	7635	1385769600	5.0	beauty
6717	10766	1386374400	5.0	beauty
6717	7156	1386374400	5.0	beauty
6717	3136	1387152000	5.0	beauty
6717	6069	1387152000	4.0	beauty
6717	912	1388448000	5.0	beauty
6717	10759	1388448000	4.0	beauty
6717	9387	1388448000	5.0	beauty
6717	5397	1388448000	5.0	beauty
6717	2866	1389225600	5.0	beauty
6717	3841	1389225600	5.0	beauty
6717	3970	1389225600	5.0	beauty
6717	1009	1389225600	5.0	beauty
6717	8311	1389312000	5.0	beauty
6717	3862	1389312000	4.0	beauty
6717	5190	1390348800	5.0	beauty
6717	493	1391990400	5.0	beauty
6717	4464	1394150400	5.0	beauty
6717	8554	1398124800	5.0	beauty
6717	1374	1399161600	5.0	beauty
9458	3861	1365120000	5.0	beauty
9458	5108	1374710400	5.0	beauty
9458	9995	1395964800	5.0	beauty
6823	325	1362009600	5.0	beauty
6823	9995	1386288000	5.0	beauty
6823	257	1386288000	5.0	beauty
12727	6371	1356825600	5.0	beauty
12727	6783	1356825600	5.0	beauty
12727	5687	1390780800	5.0	beauty
4809	6371	1296172800	5.0	beauty
4809	277	1296172800	5.0	beauty
4809	5674	1296172800	5.0	beauty
1713	1005	1319241600	5.0	beauty
1713	2726	1319241600	5.0	beauty
1713	8541	1347580800	4.0	beauty
1713	3997	1347840000	5.0	beauty
1713	2955	1390435200	5.0	beauty
1713	8209	1390780800	5.0	beauty
1713	8413	1395273600	4.0	beauty
5908	3533	1340236800	5.0	beauty
5908	9360	1375660800	5.0	beauty
5908	1117	1380067200	5.0	beauty
5908	7461	1382486400	5.0	beauty
5645	10487	1377043200	5.0	beauty
5645	3032	1388275200	5.0	beauty
5645	10529	1389398400	5.0	beauty
5645	1684	1389398400	5.0	beauty
11641	10416	1303084800	5.0	beauty
11641	5975	1376352000	4.0	beauty
11641	4886	1376611200	5.0	beauty
6165	9518	1292889600	5.0	beauty
6165	1513	1292889600	5.0	beauty
6165	1380	1293062400	5.0	beauty
6165	6135	1293494400	5.0	beauty
7338	7501	1386028800	5.0	beauty
7338	1303	1386028800	5.0	beauty
7338	4177	1386028800	5.0	beauty
9597	5347	1344384000	5.0	beauty
9597	2736	1368057600	5.0	beauty
9597	2731	1368057600	5.0	beauty
9597	10709	1368144000	5.0	beauty
9597	7972	1369180800	5.0	beauty
9597	7501	1370649600	5.0	beauty
9597	4351	1376611200	5.0	beauty
9597	3622	1393372800	5.0	beauty
9369	1645	1371427200	5.0	beauty
9369	4935	1371427200	5.0	beauty
9369	3331	1372723200	5.0	beauty
9369	285	1373587200	5.0	beauty
9369	505	1373760000	5.0	beauty
9369	8868	1374624000	5.0	beauty
9369	7797	1375833600	5.0	beauty
9369	7015	1377561600	5.0	beauty
9369	5580	1378339200	5.0	beauty
9369	3807	1378425600	5.0	beauty
9369	7547	1379980800	5.0	beauty
9369	3790	1380412800	5.0	beauty
9369	7302	1382227200	5.0	beauty
9369	10140	1382227200	4.0	beauty
9369	3364	1383696000	5.0	beauty
9369	3545	1383955200	4.0	beauty
9369	2739	1384128000	5.0	beauty
9369	8971	1388102400	4.0	beauty
9369	9243	1389571200	4.0	beauty
9369	2693	1390867200	5.0	beauty
9369	111	1391212800	5.0	beauty
9369	10329	1392249600	5.0	beauty
9369	3868	1392940800	5.0	beauty
9369	2874	1393891200	5.0	beauty
9369	4665	1394841600	5.0	beauty
9369	5113	1397260800	5.0	beauty
9369	737	1398902400	5.0	beauty
9369	4328	1400976000	5.0	beauty
9369	6620	1401580800	5.0	beauty
9369	5456	1402099200	5.0	beauty
9369	6380	1402617600	5.0	beauty
9369	4325	1402876800	4.0	beauty
9369	6830	1403740800	5.0	beauty
9369	1892	1404345600	5.0	beauty
13861	10525	1323648000	4.0	beauty
13861	6864	1383523200	5.0	beauty
13861	1870	1383523200	5.0	beauty
13861	9557	1383523200	5.0	beauty
6589	4011	1373155200	5.0	beauty
6589	6872	1396656000	5.0	beauty
6589	5594	1397347200	5.0	beauty
665	4011	1399420800	5.0	beauty
665	741	1399420800	5.0	beauty
665	6955	1401408000	5.0	beauty
665	3503	1401408000	5.0	beauty
665	3886	1401408000	5.0	beauty
665	10803	1401408000	4.0	beauty
665	6739	1401408000	5.0	beauty
665	6763	1402185600	5.0	beauty
665	4845	1404604800	5.0	beauty
665	5939	1404604800	5.0	beauty
665	4254	1404604800	5.0	beauty
5614	10265	1242000000	4.0	beauty
5614	7005	1249603200	5.0	beauty
5614	8540	1279497600	5.0	beauty
5614	6979	1325376000	4.0	beauty
5614	1928	1360108800	4.0	beauty
5614	7991	1362441600	4.0	beauty
5614	8893	1363651200	4.0	beauty
5614	3104	1363651200	5.0	beauty
5614	8444	1365292800	5.0	beauty
5614	6879	1365292800	5.0	beauty
5614	8478	1366070400	4.0	beauty
5614	10725	1366156800	5.0	beauty
5614	3190	1367107200	5.0	beauty
5614	2328	1367366400	4.0	beauty
5614	5904	1367452800	4.0	beauty
5614	2943	1367452800	5.0	beauty
5614	9131	1373760000	4.0	beauty
5614	10724	1373760000	4.0	beauty
5614	5477	1396051200	4.0	beauty
5614	2104	1396396800	4.0	beauty
5614	4401	1399766400	5.0	beauty
1731	9216	1384905600	5.0	beauty
1731	10051	1384905600	5.0	beauty
1731	9621	1384905600	5.0	beauty
1731	5952	1384905600	5.0	beauty
1731	2807	1384905600	5.0	beauty
1731	6719	1384905600	5.0	beauty
1731	10998	1384905600	5.0	beauty
1731	6369	1393459200	5.0	beauty
1731	5890	1396224000	5.0	beauty
3968	8740	1367107200	5.0	beauty
3968	7346	1367107200	5.0	beauty
3968	7472	1367280000	4.0	beauty
3968	9122	1367539200	5.0	beauty
3968	8809	1371340800	5.0	beauty
3968	10054	1371340800	5.0	beauty
8999	3969	1293667200	5.0	beauty
8999	4705	1313452800	5.0	beauty
8999	9297	1332892800	5.0	beauty
8999	3348	1369353600	5.0	beauty
8999	7392	1373155200	4.0	beauty
8999	5317	1380585600	5.0	beauty
8999	10280	1381881600	5.0	beauty
8999	6181	1381881600	5.0	beauty
8999	7667	1383782400	5.0	beauty
8999	2725	1383782400	5.0	beauty
8999	2496	1391299200	5.0	beauty
8999	1180	1391990400	5.0	beauty
8999	10046	1393718400	5.0	beauty
8999	5576	1394582400	5.0	beauty
8999	3131	1394582400	5.0	beauty
8999	2307	1397520000	5.0	beauty
8999	6505	1398124800	5.0	beauty
8999	3341	1399507200	5.0	beauty
8999	47	1399939200	4.0	beauty
8999	7982	1399939200	5.0	beauty
8999	1705	1399939200	5.0	beauty
8999	5943	1400371200	5.0	beauty
8999	3811	1400371200	5.0	beauty
8999	1714	1401753600	5.0	beauty
8999	6733	1401753600	5.0	beauty
8999	7984	1401753600	5.0	beauty
8999	8954	1401753600	4.0	beauty
8999	7291	1401753600	4.0	beauty
8999	1770	1401753600	5.0	beauty
8999	2861	1401753600	5.0	beauty
8999	8925	1401753600	5.0	beauty
8999	1050	1401753600	4.0	beauty
8999	541	1401926400	5.0	beauty
8999	6811	1401926400	5.0	beauty
8999	9482	1402444800	5.0	beauty
8999	5038	1403481600	5.0	beauty
5863	2324	1279670400	5.0	beauty
5863	8392	1300406400	4.0	beauty
5863	6158	1396483200	5.0	beauty
5863	4579	1396483200	5.0	beauty
5863	4065	1396483200	5.0	beauty
5863	3752	1396483200	5.0	beauty
5863	6180	1396483200	5.0	beauty
769	9037	1363219200	5.0	beauty
769	8097	1374624000	5.0	beauty
769	5262	1374624000	5.0	beauty
769	880	1374624000	5.0	beauty
769	2324	1375056000	5.0	beauty
769	5700	1375056000	4.0	beauty
769	6382	1391299200	5.0	beauty
1029	316	1374278400	5.0	beauty
1029	6866	1389052800	4.0	beauty
1029	8695	1391990400	5.0	beauty
1029	6382	1392336000	5.0	beauty
1029	6336	1395878400	5.0	beauty
1029	3461	1397606400	5.0	beauty
1029	8247	1399507200	4.0	beauty
1029	7731	1399507200	5.0	beauty
1029	6120	1400457600	5.0	beauty
1029	284	1402272000	5.0	beauty
1029	2336	1402272000	5.0	beauty
13192	5643	1358467200	5.0	beauty
13192	5036	1361836800	5.0	beauty
13192	2424	1373846400	5.0	beauty
6957	5649	1188604800	5.0	beauty
6957	2424	1188691200	4.0	beauty
6957	9173	1199059200	4.0	beauty
6957	4832	1200960000	4.0	beauty
6957	5066	1209686400	5.0	beauty
6957	5048	1216857600	4.0	beauty
6957	5625	1236038400	5.0	beauty
6957	8024	1246406400	4.0	beauty
6957	4984	1257379200	4.0	beauty
6957	9561	1304553600	5.0	beauty
6957	3639	1329782400	5.0	beauty
6957	8520	1338508800	5.0	beauty
6957	5824	1344211200	5.0	beauty
6957	7683	1346025600	4.0	beauty
6957	6537	1357776000	4.0	beauty
6957	7168	1359417600	5.0	beauty
6957	10725	1365206400	5.0	beauty
6957	10724	1372291200	5.0	beauty
6957	7379	1392249600	4.0	beauty
6957	8457	1393200000	5.0	beauty
3766	4025	1387324800	5.0	beauty
3766	9648	1387324800	4.0	beauty
3766	3772	1389916800	4.0	beauty
10506	4025	1314835200	5.0	beauty
10506	5104	1338595200	5.0	beauty
10506	3035	1376784000	5.0	beauty
13318	6197	1268870400	5.0	beauty
13318	6277	1269907200	5.0	beauty
13318	2220	1330300800	5.0	beauty
671	7460	1355097600	5.0	beauty
671	6362	1355097600	5.0	beauty
671	5649	1361232000	5.0	beauty
12126	10612	1127433600	5.0	beauty
12126	7827	1268956800	5.0	beauty
12126	8860	1294358400	5.0	beauty
12126	5185	1294358400	5.0	beauty
12126	2449	1299888000	5.0	beauty
12126	6473	1304726400	5.0	beauty
12126	7893	1311465600	5.0	beauty
12126	1901	1320969600	5.0	beauty
12126	1425	1321142400	5.0	beauty
12126	688	1336521600	5.0	beauty
12126	1944	1336521600	5.0	beauty
12126	9303	1351036800	5.0	beauty
12126	2814	1351123200	5.0	beauty
12126	9095	1353974400	5.0	beauty
12126	498	1360627200	5.0	beauty
12126	5334	1361318400	5.0	beauty
12126	9810	1363392000	5.0	beauty
11139	10099	1393027200	5.0	beauty
11139	7754	1393027200	5.0	beauty
11139	10406	1393027200	5.0	beauty
11139	10425	1393027200	5.0	beauty
1234	9159	1366416000	5.0	beauty
1234	667	1366416000	5.0	beauty
1234	10099	1390867200	5.0	beauty
3996	2189	1311552000	5.0	beauty
3996	8148	1382572800	5.0	beauty
3996	904	1382572800	4.0	beauty
3996	3140	1391472000	5.0	beauty
3996	4705	1391472000	5.0	beauty
3996	7476	1398038400	4.0	beauty
3996	8392	1398038400	5.0	beauty
3996	7864	1398038400	4.0	beauty
3996	5219	1398038400	5.0	beauty
4669	7821	1393891200	5.0	beauty
4669	4029	1395014400	5.0	beauty
4669	3695	1395014400	5.0	beauty
4669	2638	1395878400	5.0	beauty
4669	10840	1395878400	5.0	beauty
11740	6290	1391385600	5.0	beauty
11740	3152	1391385600	5.0	beauty
11740	1068	1392422400	5.0	beauty
11740	10425	1392422400	5.0	beauty
11740	7125	1392422400	4.0	beauty
13683	6479	1342569600	5.0	beauty
13683	730	1342569600	5.0	beauty
13683	8775	1346544000	5.0	beauty
13683	6594	1375142400	5.0	beauty
13683	316	1375142400	5.0	beauty
13683	2047	1375142400	5.0	beauty
13683	3977	1378598400	5.0	beauty
5512	334	1361059200	5.0	beauty
5512	9953	1386979200	5.0	beauty
5512	5772	1390176000	5.0	beauty
5512	7730	1401062400	4.0	beauty
3005	6165	1269561600	5.0	beauty
3005	9270	1316476800	5.0	beauty
3005	334	1362960000	5.0	beauty
5255	4840	1298851200	5.0	beauty
5255	5083	1325376000	5.0	beauty
5255	8325	1334707200	5.0	beauty
5255	2945	1334707200	5.0	beauty
5255	10711	1354492800	5.0	beauty
5255	1679	1354492800	5.0	beauty
5255	1786	1365206400	5.0	beauty
5255	8348	1365206400	5.0	beauty
12862	1199	1210464000	5.0	beauty
12862	1277	1356480000	5.0	beauty
12862	9632	1358726400	4.0	beauty
12862	3403	1361318400	5.0	beauty
12862	7831	1366156800	4.0	beauty
12862	2409	1366848000	4.0	beauty
12862	2943	1368576000	4.0	beauty
12862	4286	1368662400	5.0	beauty
12862	5944	1368662400	4.0	beauty
12862	4954	1368662400	5.0	beauty
12862	5819	1371600000	5.0	beauty
12862	7157	1371600000	4.0	beauty
12862	200	1371686400	4.0	beauty
12862	10725	1372291200	5.0	beauty
12862	10724	1376438400	4.0	beauty
12862	3520	1379548800	4.0	beauty
12862	8219	1379548800	5.0	beauty
12862	1089	1379548800	5.0	beauty
12862	8262	1379548800	4.0	beauty
12862	9280	1388361600	4.0	beauty
12862	1332	1389571200	4.0	beauty
12862	11002	1397433600	5.0	beauty
12862	3383	1402963200	4.0	beauty
12862	5647	1402963200	4.0	beauty
12862	6126	1402963200	4.0	beauty
12862	10511	1402963200	4.0	beauty
12207	2023	1296950400	5.0	beauty
12207	1199	1351209600	5.0	beauty
12207	1375	1355875200	5.0	beauty
12207	2551	1361318400	5.0	beauty
12207	6673	1361318400	5.0	beauty
12207	4388	1368576000	5.0	beauty
11190	1162	1359763200	5.0	beauty
11190	5007	1359763200	5.0	beauty
11190	6656	1379116800	5.0	beauty
11190	9060	1379116800	5.0	beauty
12142	9353	1395014400	5.0	beauty
12142	1366	1395619200	5.0	beauty
12142	1111	1395619200	5.0	beauty
12142	872	1395619200	5.0	beauty
12062	1366	1388275200	4.0	beauty
12062	9360	1388275200	5.0	beauty
12062	3670	1393545600	5.0	beauty
12062	7501	1404950400	5.0	beauty
858	10111	1088467200	5.0	beauty
858	2162	1302825600	5.0	beauty
858	7033	1302912000	5.0	beauty
858	5472	1303689600	5.0	beauty
858	1649	1303776000	4.0	beauty
858	8283	1304467200	5.0	beauty
858	9100	1317859200	4.0	beauty
858	7311	1323388800	5.0	beauty
858	6601	1324512000	5.0	beauty
858	3930	1347840000	5.0	beauty
858	8719	1354060800	5.0	beauty
858	10261	1374710400	5.0	beauty
858	6829	1380585600	4.0	beauty
858	4231	1382313600	5.0	beauty
2398	3078	1363737600	5.0	beauty
2398	10111	1370217600	5.0	beauty
2398	7044	1370217600	5.0	beauty
2398	10232	1373241600	5.0	beauty
2670	2245	1392854400	4.0	beauty
2670	6981	1392854400	4.0	beauty
2670	3728	1392854400	4.0	beauty
2670	965	1394150400	5.0	beauty
2670	6545	1394150400	5.0	beauty
2670	2004	1394150400	5.0	beauty
2670	10824	1394150400	5.0	beauty
2670	10425	1394150400	5.0	beauty
2670	8136	1394150400	5.0	beauty
2670	1545	1394755200	5.0	beauty
2670	5232	1396051200	5.0	beauty
2670	353	1396051200	5.0	beauty
7207	249	1379808000	4.0	beauty
7207	1061	1390780800	5.0	beauty
7207	2156	1391472000	5.0	beauty
1711	4116	1330646400	5.0	beauty
1711	4301	1357430400	5.0	beauty
1711	6269	1357689600	5.0	beauty
12668	9248	1272585600	5.0	beauty
12668	5368	1331337600	5.0	beauty
12668	4077	1332288000	5.0	beauty
12668	1246	1335744000	5.0	beauty
12668	8000	1335744000	5.0	beauty
12668	4995	1338508800	5.0	beauty
12668	8521	1339027200	5.0	beauty
12668	6183	1352678400	4.0	beauty
12668	3245	1357257600	5.0	beauty
12668	10378	1357689600	5.0	beauty
12668	5759	1357689600	5.0	beauty
12668	6383	1357776000	5.0	beauty
3027	7503	1252972800	5.0	beauty
3027	9644	1357689600	5.0	beauty
3027	9822	1359072000	5.0	beauty
2363	10548	1302134400	5.0	beauty
2363	2567	1312329600	5.0	beauty
2363	9822	1331078400	5.0	beauty
2363	7018	1331078400	5.0	beauty
337	5229	1209427200	5.0	beauty
337	3289	1229472000	4.0	beauty
337	8515	1298851200	4.0	beauty
13559	4631	1341532800	5.0	beauty
13559	1345	1363824000	5.0	beauty
13559	3650	1363824000	5.0	beauty
13559	9387	1363824000	5.0	beauty
13559	3039	1363824000	5.0	beauty
9647	1702	1358467200	5.0	beauty
9647	5552	1358467200	5.0	beauty
9647	8515	1360368000	5.0	beauty
7275	6984	1326844800	5.0	beauty
7275	3547	1349654400	4.0	beauty
7275	1575	1349654400	5.0	beauty
754	5531	1366848000	5.0	beauty
754	10254	1380067200	5.0	beauty
754	10377	1380067200	5.0	beauty
754	520	1383091200	5.0	beauty
11136	770	1234569600	5.0	beauty
11136	3819	1234569600	4.0	beauty
11136	4750	1239235200	5.0	beauty
4877	1308	1385337600	4.0	beauty
4877	4298	1385337600	4.0	beauty
4877	6564	1388188800	5.0	beauty
4877	8637	1388188800	4.0	beauty
11676	3991	1388361600	4.0	beauty
11676	5053	1388361600	5.0	beauty
11676	1422	1388361600	4.0	beauty
11676	8568	1388361600	5.0	beauty
11676	5607	1388361600	4.0	beauty
11676	10278	1388361600	4.0	beauty
11676	3091	1389744000	5.0	beauty
11676	2150	1391558400	5.0	beauty
11676	9854	1398729600	5.0	beauty
11676	3791	1398729600	5.0	beauty
11676	3934	1398729600	5.0	beauty
11676	1282	1398729600	5.0	beauty
5426	6104	1309564800	5.0	beauty
5426	492	1309564800	5.0	beauty
5426	9801	1329523200	5.0	beauty
11426	9801	1390867200	5.0	beauty
11426	1557	1390867200	5.0	beauty
11426	3176	1393286400	5.0	beauty
11426	6508	1393286400	5.0	beauty
11426	1184	1393286400	5.0	beauty
2745	9801	1395446400	4.0	beauty
2745	5643	1395446400	5.0	beauty
2745	1137	1395446400	5.0	beauty
2585	7287	1374969600	4.0	beauty
2585	2131	1374969600	4.0	beauty
2585	6804	1374969600	4.0	beauty
10511	485	1266796800	5.0	beauty
10511	3835	1327536000	4.0	beauty
10511	8325	1333411200	4.0	beauty
10511	6585	1358985600	4.0	beauty
10511	1786	1359331200	4.0	beauty
10511	9562	1362009600	4.0	beauty
10511	2979	1362873600	5.0	beauty
10511	9039	1364515200	4.0	beauty
10511	4330	1368576000	4.0	beauty
10511	3375	1376611200	5.0	beauty
10511	8692	1378339200	4.0	beauty
10511	4409	1382486400	4.0	beauty
10511	8500	1390780800	4.0	beauty
10511	9333	1390780800	4.0	beauty
10511	2089	1392076800	4.0	beauty
10511	5890	1393200000	4.0	beauty
10511	7212	1393891200	4.0	beauty
5676	9216	1394755200	5.0	beauty
5676	8707	1395446400	5.0	beauty
5676	8341	1396224000	4.0	beauty
5676	2704	1396569600	5.0	beauty
5676	9933	1396569600	5.0	beauty
5676	485	1399939200	5.0	beauty
5676	8358	1402876800	4.0	beauty
12937	4059	1226361600	5.0	beauty
12937	3729	1360972800	5.0	beauty
12937	744	1360972800	5.0	beauty
12937	5470	1360972800	5.0	beauty
12937	7795	1360972800	4.0	beauty
12937	3942	1365552000	4.0	beauty
12937	10638	1365552000	4.0	beauty
11824	1494	1354147200	4.0	beauty
11824	9607	1354147200	4.0	beauty
11824	9700	1354147200	5.0	beauty
11824	5736	1354147200	5.0	beauty
11824	2358	1374451200	4.0	beauty
11824	487	1377561600	5.0	beauty
11824	6143	1395792000	5.0	beauty
6852	9767	1328313600	5.0	beauty
6852	1494	1355616000	5.0	beauty
6852	10923	1355616000	5.0	beauty
6852	2937	1355875200	5.0	beauty
8412	1494	1384560000	5.0	beauty
8412	2502	1384560000	5.0	beauty
8412	5108	1389744000	5.0	beauty
111	1917	1269907200	5.0	beauty
111	10137	1274918400	5.0	beauty
111	10683	1358208000	5.0	beauty
111	3190	1362009600	5.0	beauty
111	1263	1362009600	5.0	beauty
111	689	1367366400	5.0	beauty
13496	5399	1312934400	5.0	beauty
13496	4005	1312934400	5.0	beauty
13496	6408	1314921600	5.0	beauty
13496	6924	1314921600	5.0	beauty
5755	4318	1366243200	5.0	beauty
5755	5173	1366243200	5.0	beauty
5755	10198	1368403200	4.0	beauty
5755	61	1368403200	5.0	beauty
10598	6318	1388707200	5.0	beauty
10598	8860	1389139200	5.0	beauty
10598	1542	1391126400	4.0	beauty
10598	747	1391990400	5.0	beauty
10598	10973	1394064000	5.0	beauty
11379	1304	1349222400	5.0	beauty
11379	2002	1379289600	5.0	beauty
11379	4484	1379289600	4.0	beauty
11379	2335	1384819200	5.0	beauty
11379	10726	1384819200	5.0	beauty
11379	6275	1384819200	5.0	beauty
11379	747	1391472000	5.0	beauty
11851	7509	1391472000	5.0	beauty
11851	5953	1391472000	5.0	beauty
11851	10144	1391472000	5.0	beauty
7105	8620	1358812800	5.0	beauty
7105	8015	1358812800	5.0	beauty
7105	3521	1370995200	5.0	beauty
7105	8518	1379894400	5.0	beauty
2655	5803	1323734400	5.0	beauty
2655	8620	1356652800	5.0	beauty
2655	967	1356652800	5.0	beauty
2655	3163	1356652800	5.0	beauty
2655	3384	1356652800	5.0	beauty
2655	4221	1356652800	5.0	beauty
1259	10425	1295913600	5.0	beauty
1259	6500	1296172800	5.0	beauty
1259	8968	1297123200	5.0	beauty
7220	4596	1347408000	5.0	beauty
7220	3565	1360886400	5.0	beauty
7220	185	1366243200	5.0	beauty
11303	731	1363046400	5.0	beauty
11303	8887	1369526400	5.0	beauty
11303	4853	1369958400	5.0	beauty
11303	5819	1370304000	5.0	beauty
11303	10724	1374192000	4.0	beauty
10458	2679	1342569600	4.0	beauty
10458	717	1344038400	5.0	beauty
10458	7654	1351296000	4.0	beauty
1745	6783	1286841600	5.0	beauty
1745	2807	1364169600	4.0	beauty
1745	4498	1369872000	5.0	beauty
1745	3220	1369872000	5.0	beauty
13238	4498	1376265600	5.0	beauty
13238	8968	1376352000	5.0	beauty
13238	2176	1386892800	5.0	beauty
13238	7793	1388361600	5.0	beauty
5551	4055	1352764800	5.0	beauty
5551	9882	1352764800	4.0	beauty
5551	9167	1355616000	4.0	beauty
5551	249	1356134400	5.0	beauty
5551	8923	1357084800	5.0	beauty
5551	19	1369612800	5.0	beauty
5551	8662	1375056000	4.0	beauty
5551	7582	1375056000	5.0	beauty
5551	139	1377561600	5.0	beauty
5551	4764	1377820800	5.0	beauty
5551	1237	1388966400	5.0	beauty
12474	8620	1350691200	5.0	beauty
12474	1504	1350691200	5.0	beauty
12474	5102	1354492800	5.0	beauty
12474	2677	1354492800	5.0	beauty
12474	10573	1354492800	5.0	beauty
12474	1730	1354579200	5.0	beauty
12474	9350	1354579200	4.0	beauty
12474	4416	1358553600	5.0	beauty
12474	289	1388016000	5.0	beauty
6047	8882	1393459200	5.0	beauty
6047	3047	1393459200	5.0	beauty
6047	1242	1397260800	5.0	beauty
1511	8620	1348790400	5.0	beauty
1511	6383	1348790400	5.0	beauty
1511	8818	1348790400	5.0	beauty
1511	9363	1348790400	4.0	beauty
1511	9945	1348790400	5.0	beauty
1511	2214	1348790400	4.0	beauty
8588	5182	1278892800	5.0	beauty
8588	593	1353801600	5.0	beauty
8588	5390	1372982400	5.0	beauty
8588	2676	1372982400	5.0	beauty
8588	6442	1372982400	5.0	beauty
8588	9693	1372982400	5.0	beauty
8588	1312	1377043200	5.0	beauty
8588	1893	1382832000	5.0	beauty
11670	5891	1405296000	4.0	beauty
11670	6600	1405296000	4.0	beauty
11670	10939	1405296000	5.0	beauty
11670	6151	1405296000	5.0	beauty
8938	10291	1337299200	5.0	beauty
8938	4464	1386720000	5.0	beauty
8938	10456	1386720000	5.0	beauty
8938	8620	1404604800	5.0	beauty
12093	8620	1401667200	5.0	beauty
12093	9679	1401667200	5.0	beauty
12093	8042	1401667200	5.0	beauty
12093	6642	1401667200	5.0	beauty
12093	8497	1401667200	5.0	beauty
12093	8436	1401667200	4.0	beauty
10422	2451	1360108800	5.0	beauty
10422	8495	1364256000	5.0	beauty
10422	7461	1404777600	5.0	beauty
11709	3136	1361404800	4.0	beauty
11709	9247	1361404800	5.0	beauty
11709	2069	1361404800	4.0	beauty
11709	8620	1387324800	5.0	beauty
11709	8818	1387324800	4.0	beauty
11709	4257	1387324800	5.0	beauty
11709	10529	1387324800	5.0	beauty
11709	8515	1387324800	5.0	beauty
11709	2668	1387324800	4.0	beauty
11709	7902	1387324800	5.0	beauty
11709	5696	1387324800	5.0	beauty
11709	2785	1387324800	5.0	beauty
2315	7461	1355702400	5.0	beauty
2315	8378	1376352000	4.0	beauty
2315	2188	1376352000	5.0	beauty
3245	5120	1389571200	5.0	beauty
3245	5430	1389571200	5.0	beauty
3245	9331	1389657600	5.0	beauty
8381	6500	1395273600	5.0	beauty
8381	3533	1395273600	5.0	beauty
8381	2046	1395273600	5.0	beauty
